class,age
sovr,55
sovr,55
sovr,55
sovr,55
sovr,55
sovr,56
sovr,56
sovr,56
sovr,56
sovr,56
sovr,56
sovr,56
sovr,56
sovr,56
sovr,56
sovr,56
sovr,56
sovr,56
sovr,56
sovr,56
sovr,56
sovr,56
sovr,56
sovr,56
sovr,56
sovr,56
sovr,56
sovr,56
sovr,56
sovr,56
sovr,56
sovr,56
sovr,56
sovr,56
sovr,56
sovr,56
sovr,56
sovr,56
sovr,56
sovr,56
sovr,56
sovr,56
sovr,56
sovr,56
sovr,56
sovr,56
sovr,56
sovr,56
sovr,57
sovr,57
sovr,57
sovr,57
sovr,57
sovr,57
sovr,57
sovr,57
sovr,57
sovr,57
sovr,57
sovr,57
sovr,57
sovr,57
sovr,57
sovr,57
sovr,57
sovr,57
sovr,57
sovr,57
sovr,57
sovr,57
sovr,57
sovr,57
sovr,57
sovr,57
sovr,57
sovr,57
sovr,58
sovr,58
sovr,58
sovr,58
sovr,58
sovr,58
sovr,58
sovr,58
sovr,58
sovr,58
sovr,58
sovr,58
sovr,58
sovr,58
sovr,58
sovr,58
sovr,58
sovr,58
sovr,58
sovr,58
sovr,58
sovr,58
sovr,58
sovr,58
sovr,58
sovr,58
sovr,58
sovr,58
sovr,58
sovr,58
sovr,58
sovr,58
sovr,58
sovr,59
sovr,59
sovr,59
sovr,59
sovr,59
sovr,59
sovr,59
sovr,59
sovr,59
sovr,59
sovr,59
sovr,59
sovr,59
sovr,59
sovr,59
sovr,59
sovr,59
sovr,59
sovr,59
sovr,59
sovr,59
sovr,59
sovr,59
sovr,59
sovr,59
sovr,59
sovr,59
sovr,59
sovr,59
sovr,59
sovr,59
sovr,60
sovr,60
sovr,60
sovr,60
sovr,60
sovr,60
sovr,60
sovr,60
sovr,60
sovr,60
sovr,60
sovr,60
sovr,60
sovr,60
sovr,60
sovr,60
sovr,60
sovr,60
sovr,60
sovr,60
sovr,60
sovr,60
sovr,60
sovr,60
sovr,60
sovr,60
sovr,60
sovr,60
sovr,60
sovr,60
sovr,60
sovr,60
sovr,60
sovr,60
sovr,60
sovr,60
sovr,60
sovr,60
sovr,60
sovr,60
sovr,60
sovr,60
sovr,60
sovr,60
sovr,60
sovr,60
sovr,60
sovr,60
sovr,60
sovr,60
sovr,60
sovr,60
sovr,60
sovr,60
sovr,61
sovr,61
sovr,61
sovr,61
sovr,61
sovr,61
sovr,61
sovr,61
sovr,61
sovr,61
sovr,61
sovr,61
sovr,61
sovr,61
sovr,61
sovr,61
sovr,61
sovr,61
sovr,61
sovr,61
sovr,61
sovr,61
sovr,61
sovr,61
sovr,61
sovr,61
sovr,61
sovr,61
sovr,61
sovr,61
sovr,62
sovr,62
sovr,62
sovr,62
sovr,62
sovr,62
sovr,62
sovr,62
sovr,62
sovr,62
sovr,62
sovr,62
sovr,62
sovr,62
sovr,62
sovr,62
sovr,62
sovr,62
sovr,62
sovr,62
sovr,62
sovr,62
sovr,62
sovr,62
sovr,62
sovr,62
sovr,62
sovr,62
sovr,62
sovr,62
sovr,62
sovr,62
sovr,62
sovr,63
sovr,63
sovr,63
sovr,63
sovr,63
sovr,63
sovr,63
sovr,63
sovr,63
sovr,63
sovr,63
sovr,63
sovr,63
sovr,63
sovr,63
sovr,63
sovr,63
sovr,63
sovr,63
sovr,63
sovr,63
sovr,63
sovr,63
sovr,63
sovr,63
sovr,63
sovr,63
sovr,63
sovr,63
sovr,63
sovr,63
sovr,63
sovr,63
sovr,64
sovr,64
sovr,64
sovr,64
sovr,64
sovr,64
sovr,64
sovr,64
sovr,64
sovr,64
sovr,64
sovr,64
sovr,64
sovr,64
sovr,64
sovr,64
sovr,64
sovr,64
sovr,64
sovr,64
sovr,64
sovr,64
sovr,64
sovr,64
sovr,64
sovr,64
sovr,64
sovr,64
sovr,64
sovr,64
sovr,64
sovr,64
sovr,65
sovr,65
sovr,65
sovr,65
sovr,65
sovr,65
sovr,65
sovr,65
sovr,65
sovr,65
sovr,65
sovr,65
sovr,65
sovr,65
sovr,65
sovr,65
sovr,65
sovr,65
sovr,65
sovr,65
sovr,65
sovr,65
sovr,65
sovr,65
sovr,65
sovr,65
sovr,65
sovr,65
sovr,65
sovr,65
sovr,65
sovr,65
sovr,65
sovr,65
sovr,66
sovr,66
sovr,66
sovr,66
sovr,66
sovr,66
sovr,66
sovr,66
sovr,66
sovr,66
sovr,66
sovr,66
sovr,66
sovr,66
sovr,66
sovr,66
sovr,66
sovr,66
sovr,66
sovr,66
sovr,66
sovr,66
sovr,66
sovr,66
sovr,66
sovr,66
sovr,66
sovr,66
sovr,66
sovr,66
sovr,66
sovr,66
sovr,66
sovr,66
sovr,66
sovr,66
sovr,66
sovr,66
sovr,66
sovr,66
sovr,66
sovr,67
sovr,67
sovr,67
sovr,67
sovr,67
sovr,67
sovr,67
sovr,67
sovr,67
sovr,67
sovr,67
sovr,67
sovr,67
sovr,67
sovr,67
sovr,67
sovr,67
sovr,67
sovr,67
sovr,67
sovr,67
sovr,67
sovr,68
sovr,68
sovr,68
sovr,68
sovr,68
sovr,68
sovr,68
sovr,68
sovr,68
sovr,68
sovr,68
sovr,68
sovr,68
sovr,68
sovr,68
sovr,68
sovr,68
sovr,68
sovr,68
sovr,68
sovr,68
sovr,68
sovr,68
sovr,68
sovr,68
sovr,68
sovr,69
sovr,69
sovr,69
sovr,69
sovr,69
sovr,69
sovr,69
sovr,69
sovr,69
sovr,69
sovr,69
sovr,69
sovr,69
sovr,69
sovr,69
sovr,69
sovr,69
sovr,69
sovr,69
sovr,69
sovr,69
sovr,69
sovr,69
sovr,69
sovr,69
sovr,69
sovr,69
sovr,69
sovr,69
sovr,70
sovr,70
sovr,70
sovr,70
sovr,70
sovr,70
sovr,70
sovr,70
sovr,70
sovr,70
sovr,70
sovr,70
sovr,70
sovr,70
sovr,70
sovr,70
sovr,70
sovr,70
sovr,70
sovr,70
sovr,70
sovr,70
sovr,70
sovr,70
sovr,70
sovr,70
sovr,70
sovr,70
sovr,70
sovr,70
sovr,70
sovr,70
sovr,70
sovr,71
sovr,71
sovr,71
sovr,71
sovr,71
sovr,71
sovr,71
sovr,71
sovr,71
sovr,71
sovr,71
sovr,71
sovr,71
sovr,71
sovr,71
sovr,71
sovr,71
sovr,71
sovr,71
sovr,71
sovr,71
sovr,71
sovr,72
sovr,72
sovr,72
sovr,72
sovr,72
sovr,72
sovr,72
sovr,72
sovr,72
sovr,72
sovr,72
sovr,72
sovr,72
sovr,72
sovr,72
sovr,72
sovr,72
sovr,72
sovr,73
sovr,73
sovr,73
sovr,73
sovr,73
sovr,73
sovr,73
sovr,73
sovr,73
sovr,73
sovr,73
sovr,73
sovr,73
sovr,73
sovr,73
sovr,73
sovr,73
sovr,73
sovr,73
sovr,74
sovr,74
sovr,74
sovr,74
sovr,74
sovr,74
sovr,74
sovr,74
sovr,74
sovr,74
sovr,74
sovr,74
sovr,74
sovr,74
sovr,74
sovr,74
sovr,74
sovr,74
sovr,74
sovr,75
sovr,75
sovr,75
sovr,75
sovr,75
sovr,75
sovr,75
sovr,75
sovr,75
sovr,75
sovr,75
sovr,75
sovr,76
sovr,76
sovr,76
sovr,76
sovr,76
sovr,76
sovr,76
sovr,76
sovr,76
sovr,76
sovr,76
sovr,76
sovr,76
sovr,76
sovr,76
sovr,76
sovr,76
sovr,76
sovr,76
sovr,77
sovr,77
sovr,77
sovr,77
sovr,77
sovr,77
sovr,77
sovr,77
sovr,77
sovr,77
sovr,77
sovr,77
sovr,77
sovr,77
sovr,77
sovr,78
sovr,78
sovr,78
sovr,78
sovr,78
sovr,78
sovr,78
sovr,78
sovr,78
sovr,78
sovr,78
sovr,78
sovr,78
sovr,78
sovr,78
sovr,78
sovr,78
sovr,79
sovr,79
sovr,79
sovr,79
sovr,79
sovr,80
sovr,80
sovr,80
sovr,80
sovr,80
sovr,80
sovr,80
sovr,80
sovr,80
sovr,80
sovr,80
sovr,80
sovr,80
sovr,80
sovr,80
sovr,80
sovr,80
sovr,80
sovr,80
sovr,80
sovr,80
sovr,80
sovr,80
sovr,80
sovr,80
sovr,80
sovr,81
sovr,81
sovr,81
sovr,81
sovr,81
sovr,81
sovr,82
sovr,82
sovr,82
sovr,82
sovr,82
sovr,82
sovr,82
sovr,82
sovr,82
sovr,82
sovr,83
sovr,83
sovr,83
sovr,83
sovr,83
sovr,84
sovr,84
sovr,84
sovr,84
sovr,84
sovr,84
sovr,84
sovr,84
sovr,85
sovr,86
sovr,86
sovr,86
sovr,86
sovr,87
sovr,87
sovr,87
sovr,88
sovr,88
sovr,89
sovr,90
sovr,90
sovr,90
sovr,90
sovr,92
sovr,92
sovr,93
sovr,95
sovr,95
sovr,97
sovr,100
sovr,101
